Depth_wrt_startup,Correction_depth
0.0,1407.825574
0.0,1407.766193
0.0,1407.706812
-0.007138137967922287,1406.7988437191123
-0.007138137967922287,1406.738614979571
-0.0030590241618569936,1407.1633143975794
-0.0030590241618569936,1407.1035701017518
0.0,1407.4074849292622
0.0,1407.3481039292624
0.001019467258824347,1407.4099179738255
0.001019467258824347,1407.350658047796
0.013256186291636302,1408.7461086047672
0.013256186291636302,1408.6883019359634
0.01529574319466892,1408.8729593459348
0.01529574319466892,1408.815394898988
0.023453348421415582,1409.7276127774921
0.023453348421415582,1409.6710171440575
0.029571396745129597,1410.3417397572985
0.029571396745129597,1410.2858707155187
0.0387490916160845,1411.3210530334018
0.0387490916160845,1411.2662739530201
0.04996572100468816,1412.5449363214275
0.04996572100468816,1412.4914893503853
0.06016288313446744,1413.650288783569
0.06016288313446744,1413.5980528478958
0.06526146419935708,1414.1519401143355
0.06526146419935708,1414.1003096963468
0.077498183232169,1415.5033897613587
0.077498183232169,1415.4532126005956
0.09279392642683792,1417.2214050461712
0.09279392642683792,1417.1730444384616
0.09891259713593584,1417.8520760670765
0.09891259713593584,1417.8044421249376
0.10910975926571512,1418.9690545870244
0.10910975926571512,1418.9226316802542
0.1193069213954944,1420.0884551777099
0.1193069213954944,1420.0432433063086
0.12950408352527368,1421.2102778391331
0.12950408352527368,1421.1662770031007
0.1386811560108447,1422.2132535370822
0.1386811560108447,1422.1703425885323
0.14989840778483224,1423.46094707842
0.14989840778483224,1423.4193683131255
0.16009556991461152,1424.5900359520565
0.16009556991461152,1424.5496682221305
0.17131219930321517,1425.8427419409936
0.17131219930321517,1425.8037063204074
0.18252882869181883,1427.0981121486097
0.18252882869181883,1427.0604086373628
0.19170652356277373,1428.1137564857786
0.19170652356277373,1428.07714293593
0.20394324259558566,1429.4952398690818
0.20394324259558566,1429.460079576459
0.21108138056350795,1430.273506564724
0.21108138056350795,1430.2391940116424
0.23045561517885824,1432.5081052328005
0.23045561517885824,1432.4760936025702
0.23351463934071523,1432.8077410956782
0.23351463934071523,1432.7760927612755
0.2416728669528458,1433.7143007419725
0.2416728669528458,1433.6836212949975
0.2569686101475147,1435.471311454361
0.2569686101475147,1435.4424485604395
0.25492905324448206,1435.1711215877428
0.25492905324448206,1435.1420164719643
0.267165772277294,1436.5676218391864
0.267165772277294,1436.5399699806335
0.27838240166589767,1437.8457595708696
0.27838240166589767,1437.8194398216563
0.27838240166589767,1437.793120072443
0.27838240166589767,1437.7668003232295
0.28756009653685255,1438.8315319336787
0.28756009653685255,1438.8063021458636
0.29775725866663183,1439.9933187622742
0.29775725866663183,1439.969300009828
0.29775725866663183,1439.9452812573818
0.29775725866663183,1439.9212625049356
0.2997961931842806,1440.1396338416155
0.2997961931842806,1440.1158572371105
0.3048947742491702,1440.6982038347182
0.3048947742491702,1440.6750327478976
0.30285583973152147,1440.409471571951
0.30285583973152147,1440.386058337189
0.30999335531405986,1441.2111583936662
0.30999335531405986,1441.1885928245301
0.31407246912012515,1441.6509554129436
0.31407246912012515,1441.6288742875213
0.3120329122170925,1441.364329083324
0.3120329122170925,1441.3420057360447
0.3181515829261904,1442.04707462509
0.3181515829261904,1442.0254779433817
0.3222300743468718,1442.4887354295743
0.3222300743468718,1442.4676231176638
0.32019051744383914,1442.2040467269785
0.32019051744383914,1442.182692193211
0.3293682123147941,1443.2523890191064
0.3293682123147941,1443.2321244467373
0.3273286554117614,1442.9693957955933
0.3273286554117614,1442.9488890013674
0.3303876795736184,1443.2920413304794
0.3303876795736184,1443.2718978320809
0.3252890985087288,1442.6456311315696
0.3252890985087288,1442.6248821154866
0.3303876795736184,1443.2102563015167
0.3303876795736184,1443.1901128031182
0.3334473261208593,1443.5337024177063
0.3334473261208593,1443.5139222890512
0.3334473261208593,1443.4941421603958
0.3334473261208593,1443.4743620317406
0.33242723647665107,1443.3333128688737
0.33242723647665107,1443.313411592332
0.33650635028271636,1443.7784384733402
0.33650635028271636,1443.7590216405124
0.3334473261208593,1443.3759456843468
0.3334473261208593,1443.3561655556916
0.3344667933796837,1443.4575804715994
0.3344667933796837,1443.4379214169148
0.3293682123147941,1442.8121391601173
0.3293682123147941,1442.7918745877482
0.33242723647665107,1443.1352691387171
0.33242723647665107,1443.1153678621756
0.3334473261208593,1443.2167356198458
0.3334473261208593,1443.1969554911905
0.3293682123147941,1442.6922472049855
0.3293682123147941,1442.6719826326164
0.3293682123147941,1442.6517180602475
0.3293682123147941,1442.6314534878784
0.3293682123147941,1442.6111889155093
0.3293682123147941,1442.5909243431402
0.32426963124990443,1441.9645365686583
0.32426963124990443,1441.9436664786049
0.3273286554117614,1442.2864555118892
0.3273286554117614,1442.2659487176634
0.32325016399108003,1441.760587755536
0.32325016399108003,1441.739596591512
0.3222300743468718,1441.5973363932762
0.3222300743468718,1441.5762240813658
0.32426963124990443,1441.7975758482303
0.32426963124990443,1441.7767057581768
0.32325016399108003,1441.6346406235602
0.32325016399108003,1441.6136494595362
0.32019051744383914,1441.2289251825252
0.32019051744383914,1441.207570648758
0.32325016399108003,1441.5499492279773
0.32325016399108003,1441.5289580639533
0.3212106070880474,1441.2655028211543
0.3212106070880474,1441.2442694352733
0.3150919363789495,1440.4956438130675
0.3150919363789495,1440.4736837616158
0.3150919363789495,1440.451723710164
0.3150919363789495,1440.4297636587123
0.3161120260231578,1440.5290726414723
0.3161120260231578,1440.507233737907
0.3181515829261904,1440.7278589131163
0.3181515829261904,1440.706262231408
0.30999335531405986,1439.7148092346
0.30999335531405986,1439.6922436654636
0.3120329122170925,1439.9121421751024
0.3120329122170925,1439.889818827823
0.30999335531405986,1439.6250314017689
0.30999335531405986,1439.6024658326328
0.3079544207964111,1439.3375101743702
0.3079544207964111,1439.314702457293
0.3048947742491702,1438.928161627229
0.3048947742491702,1438.9049905404083
0.3008162828284888,1438.3969652856865
0.3008162828284888,1438.373309829068
0.30285583973152147,1438.592118451224
0.30285583973152147,1438.5687052164621
0.30285583973152147,1438.5452919817003
0.30285583973152147,1438.5218787469387
0.3018357500873132,1438.377196477965
0.3018357500873132,1438.3536620953168
0.29469761211939094,1437.481540431781
0.29469761211939094,1437.4571583095915
0.2967371690224236,1437.6752402661768
0.2967371690224236,1437.6511003658443
0.2926586776017422,1437.1421062976108
0.2926586776017422,1437.11748202748
0.29061912069870954,1436.8503936785746
0.29061912069870954,1436.825527186587
0.2895990310545013,1436.6793916603876
0.2895990310545013,1436.6544040205138
0.29163858795753395,1436.8718804594146
0.29163858795753395,1436.8471350413977
0.2926586776017422,1436.9436586575926
0.2926586776017422,1436.9190343874618
0.28756009653685255,1436.2882869152184
0.28756009653685255,1436.2630571274033
0.29163858795753395,1436.7226815074891
0.29163858795753395,1436.6979360894723
0.29163858795753395,1436.6731906714551
0.29163858795753395,1436.6484452534382
0.29061912069870954,1436.5025047908582
0.29061912069870954,1436.4776382988705
0.29061912069870954,1436.452771806883
0.29061912069870954,1436.4279053148955
0.29163858795753395,1436.524233867471
0.29163858795753395,1436.499488449454
0.28756009653685255,1435.989888863536
0.28756009653685255,1435.9646590757209
0.29469761211939094,1436.7879425791448
0.29469761211939094,1436.7635604569552
0.29367814486056654,1436.6179832902028
0.29367814486056654,1436.5934800940427
0.2957177017635992,1436.8114409766574
0.2957177017635992,1436.7871800023543
0.29775725866663183,1437.005383106826
0.29775725866663183,1436.9813643543798
0.2997961931842806,1437.1997356910597
0.2997961931842806,1437.1759590865547
0.2957177017635992,1436.6673283141486
0.2957177017635992,1436.6430673398454
0.29469761211939094,1436.4975373313305
0.29469761211939094,1436.473155209141
0.29367814486056654,1436.3275780423885
0.29367814486056654,1436.3030748462284
0.29877672592545623,1436.8846948521812
0.29877672592545623,1436.8607971737056
0.3008162828284888,1437.0793635740047
0.3008162828284888,1437.055708117386
0.2957177017635992,1436.4259294586545
0.2957177017635992,1436.4016684843514
0.2957177017635992,1436.3774075100482
0.2957177017635992,1436.353146535745
0.2895990310545013,1435.6014933251172
0.2895990310545013,1435.5765056852433
0.29775725866663183,1436.5213743604688
0.29775725866663183,1436.4973556080226
0.2997961931842806,1436.7157269447027
0.2997961931842806,1436.6919503401975
0.2967371690224236,1436.3045146123545
0.2967371690224236,1436.280374712022
0.3038753069903459,1437.1048220925773
0.3038753069903459,1437.081529931786
0.29877672592545623,1436.4521145688818
0.29877672592545623,1436.4282168904062
0.3008162828284888,1436.6467832907056
0.3008162828284888,1436.6231278340867
0.29775725866663183,1436.23581325413
0.29775725866663183,1436.211794501684
0.3008162828284888,1436.5514348725756
0.3008162828284888,1436.527779415957
0.30285583973152147,1436.746588038113
0.30285583973152147,1436.7231748033512
0.3018357500873132,1436.5784925343776
0.3018357500873132,1436.5549581517296
0.30591486389337846,1437.0163519266312
0.30591486389337846,1436.993301987697
0.3048947742491702,1436.8489830145506
0.3048947742491702,1436.8258119277302
0.30591486389337846,1436.9239098751214
0.30591486389337846,1436.900859936187
0.3089738880552355,1437.2414691205906
0.3089738880552355,1437.218782477484
0.3079544207964111,1437.074900789814
0.3079544207964111,1437.0520930727366
0.3048947742491702,1436.6655522426727
0.3048947742491702,1436.642381155852
0.3079544207964111,1436.982943182018
0.3079544207964111,1436.9601354649405
0.3089738880552355,1437.0585227924264
0.3089738880552355,1437.0358361493195
0.3079544207964111,1436.8919544616497
0.3079544207964111,1436.8691467445724
0.3110134449582681,1437.209998150833
0.3110134449582681,1437.187553729583
0.3110134449582681,1437.1651093083333
0.31305300186130075,1437.3851289658583
0.31305300186130075,1437.3629267664653
0.3079544207964111,1436.7346013649594
0.31305300186130075,1437.3179168499948
0.31305300186130075,1437.295714650602
0.30591486389337846,1436.4249251703213
0.30591486389337846,1436.401875231387
0.3110134449582681,1436.9849484945655
0.3110134449582681,1436.9625040733156
0.3110134449582681,1436.9400596520659
0.3089738880552355,1436.675151152041
0.30693433115220287,1436.4100004301595
0.30693433115220287,1436.3870715651958
0.30693433115220287,1436.364142700232
0.3079544207964111,1436.46248286948
0.30693433115220287,1436.318406118191
0.30693433115220287,1436.2954772532273
0.3038753069903459,1435.9088892649256
0.3038753069903459,1435.8855971041344
0.3079544207964111,1436.347233100893
0.3079544207964111,1436.3244253838154
0.3079544207964111,1436.3016176667381
0.3048947742491702,1435.9150768366742
0.3038753069903459,1435.7707107052904
0.3038753069903459,1435.7474185444992
0.3038753069903459,1435.724126383708
0.3038753069903459,1435.7008342229167
0.3048947742491702,1435.7987371066886
0.3048947742491702,1435.775566019868
0.3089738880552355,1436.237323090597
0.3089738880552355,1436.2146364474904
0.3048947742491702,1435.7070216468337
0.3048947742491702,1435.6838505600133
0.3048947742491702,1435.6606794731927
0.30999335531405986,1436.2436315884847
0.3048947742491702,1435.6149428172357
0.3048947742491702,1435.591771730415
0.3048947742491702,1435.5686006435944
0.3048947742491702,1435.5454295567738
0.3048947742491702,1435.5222584699534
0.3120329122170925,1436.3476746640204
0.30693433115220287,1435.7192281146283
0.30693433115220287,1435.6962992496647
0.3048947742491702,1435.4309063059259
0.3048947742491702,1435.4077352191055
0.30693433115220287,1435.6270282110597
0.30693433115220287,1435.6040993460958
0.30693433115220287,1435.5811704811322
0.30693433115220287,1435.5582416161685
0.30693433115220287,1435.5353127512049
0.3110134449582681,1435.9973120437908
0.30693433115220287,1435.4899394649913
0.30693433115220287,1435.4670106000276
0.3120329122170925,1436.0502049371767
0.3120329122170925,1436.0278815898973
0.30693433115220287,1435.3994350405053
0.30693433115220287,1435.3765061755416
0.30693433115220287,1435.353577310578
0.3089738880552355,1435.573112524389
0.30999335531405986,1435.6716209258454
0.30999335531405986,1435.6490553567091
0.30999335531405986,1435.626489787573
0.30999335531405986,1435.6039242184368
0.3089738880552355,1435.4601636047375
0.3089738880552355,1435.4374769616306
0.30999335531405986,1435.535985363087
0.30999335531405986,1435.5134197939508
0.3089738880552355,1435.3696591802516
0.3089738880552355,1435.346972537145
0.30999335531405986,1435.4454809386011
0.30999335531405986,1435.4229153694648
0.30999335531405986,1435.4003498003287
0.3110134449582681,1435.4990532654042
0.3110134449582681,1435.4766088441545
0.3110134449582681,1435.4541644229046
0.3110134449582681,1435.4317200016546
0.30999335531405986,1435.288006546193
0.30999335531405986,1435.2654409770569
0.30999335531405986,1435.2428754079206
0.30999335531405986,1435.2203098387845
0.3150919363789495,1435.8038674717611
0.3150919363789495,1435.7819074203094
0.31407246912012515,1435.6387523242945
0.31407246912012515,1435.6166711988722
0.3110134449582681,1435.2309309501118
0.3110134449582681,1435.208486528862
0.3120329122170925,1435.3072371521753
0.3120329122170925,1435.284913804896
0.3191710501850148,1436.1111777385045
0.3191710501850148,1436.0897021307665
0.30999335531405986,1434.977175163366
0.30999335531405986,1434.9546095942296
0.31305300186130075,1435.2957771380802
0.31305300186130075,1435.2735749386873
0.31407246912012515,1435.3725677838574
0.31407246912012515,1435.350486658435
0.3161120260231578,1435.5708696117877
0.3161120260231578,1435.549030708222
0.3150919363789495,1435.405922770445
0.3150919363789495,1435.3839627189932
0.31305300186130075,1435.1196125784152
0.31305300186130075,1435.0974103790222
0.31305300186130075,1435.0752081796293
0.31305300186130075,1435.0530059802363
0.3161120260231578,1435.3944629041814
0.3161120260231578,1435.372624000616
0.3212106070880474,1435.9569082991634
0.3212106070880474,1435.9356749132824
0.31713149328198215,1435.4295133698515
0.31713149328198215,1435.4077955402568
0.3181515829261904,1435.5073467448738
0.3181515829261904,1435.4857500631651
0.3181515829261904,1435.4641533814565
0.3181515829261904,1435.4425566997481
0.3181515829261904,1435.4209600180395
0.3181515829261904,1435.3993633363311
0.3150919363789495,1435.0140335416359
